Name,Code,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
挪威,NOR,42813.76496,43924.62825,45232.84169,46243.77986,48305.7807,50051.87133,52302.69134,54768.94898,55872.63975,56608.56513,58045.06727,58956.39415,59482.36596,59678.44753,61675.60078,62864.79647,63854.11354,65083.2587,64586.1779,62698.28536,62350.41071,62145.02615,63003.4109,62896.29006,63419.31478,64028.39153,64220.37415
尼泊尔,NPL,1197.947803,1241.417555,1257.838694,1271.076035,1339.519724,1351.697162,1390.764758,1429.238951,1442.299383,1476.884761,1539.718672,1585.516333,1561.279151,1597.877279,1648.984749,1684.338712,1720.853441,1760.945708,1850.025041,1914.705969,1985.980341,2031.087465,2103.353638,2163.950489,2266.184298,2314.274881,2301.674897
瑙魯,NRU,,,,,,,,,,,,,,,,,,3984.034709,5384.922346,5852.417099,6592.436836,7339.304367,7905.088755,10078.39136,12561.44634,12270.29759,12950.52898
新西兰,NZL,23671.27301,22181.32263,22229.46594,23413.18637,24309.22536,25052.35446,25487.01891,25911.47717,25956.39195,27161.39482,27620.4728,28500.95264,29427.59462,30162.49941,30689.1868,31351.83592,31768.86379,32657.58008,31881.12158,32168.77132,32119.21554,32734.53667,33369.26946,33782.10082,34455.33122,35309.82372,35776.57173
经合组织成员,OED,26949.43043,27069.47199,27415.86226,27554.16535,28190.37762,28715.04453,29424.30169,30279.56878,30939.21461,31736.05281,32818.42899,33017.99626,33336.89857,33787.60931,34669.05508,35404.71981,36244.91023,36917.67661,36735.2477,35195.55061,36048.82793,36593.77135,36861.8724,37200.94425,37760.30187,38486.72927,38955.63943
阿曼,OMN,35042.13369,35568.77334,36821.19478,37372.32169,37441.78672,38316.52914,38911.97397,41019.35676,42063.92578,41954.7329,43965.96949,45400.32532,44140.90936,42044.73912,41551.5734,41458.37789,42472.53209,43034.65665,44938.94044,45635.95938,45335.85252,42121.43192,43030.17781,41924.8081,40365.27326,39874.25925,39731.92724
其他小国,OSS,,,,,,,,,,,13793.33124,14142.22429,14539.63643,14894.35831,16031.27744,16644.20282,18131.82336,19438.41053,20418.77063,20351.50973,21568.42313,22740.71805,23089.51186,23286.61032,23424.2584,23538.90151,23550.22944
巴基斯坦,PAK,3054.953358,3121.123623,3272.479515,3244.364469,3280.75556,3357.789692,3433.612204,3383.841499,3387.058785,3429.29084,3494.911632,3486.718665,3523.190968,3617.676767,3804.983936,4013.427033,4174.979611,4288.331463,4273.035123,4304.469172,4283.607312,4309.763713,4367.451996,4464.090289,4576.227015,4695.699879,4857.168718
巴拿马,PAN,7855.027176,8417.175393,8920.71972,9215.56723,9285.639613,9256.733562,9439.325833,9846.39118,10357.3691,10549.83713,10624.7885,10480.58422,10511.50974,10749.08912,11344.2502,11937.60391,12735.55702,14006.17277,15113.25442,15031.29923,15628.59224,17093.83998,18441.35151,19377.90562,20017.99438,20817.55655,21500.0738
秘鲁,PER,5312.684664,5319.341299,5184.96718,5351.594571,5899.563783,6226.245611,6295.160401,6598.585226,6475.632815,6479.474097,6563.267935,6516.693156,6784.222227,6978.570061,7234.490542,7595.271846,8067.898678,8649.080663,9323.353938,9308.674789,9956.556637,10449.09326,10943.91927,11430.25578,11547.83422,11770.03445,12082.16801
菲律宾,PHL,4010.202824,3889.005127,3808.17057,3796.882439,3871.354122,3959.666668,4096.675582,4213.64035,4097.977794,4133.402513,4224.113226,4255.042738,4318.73733,4441.675324,4647.010934,4778.97122,4941.598931,5181.003468,5309.442188,5284.865261,5596.837288,5707.204842,5988.804388,6306.746066,6585.895949,6874.582566,7233.206103
帕劳,PLW,,,,,,,,,,,12304.97524,12967.52892,13364.29452,12849.15778,13401.02214,13931.41088,13552.85119,13607.74571,12807.69182,11980.69261,11955.40789,12520.49486,12871.53112,12503.14309,12992.08924,14216.54209,14148.5079
巴布亚新几内亚,PNG,2373.51983,2535.483099,2815.0156,3244.678327,3351.419809,3158.526222,3315.965506,3104.609372,2910.65122,2888.611368,2744.899414,2672.538725,2601.764033,2592.439728,2597.812399,2695.617932,2691.170914,2918.715821,2841.839035,2965.226589,3191.580408,3155.403568,3230.318722,3282.463754,3709.081645,3824.729822,3806.255733
波兰,POL,10276.57333,9521.780497,9731.361156,10069.49509,10580.10463,11300.27108,11975.5672,12740.79267,13323.97073,13943.65519,14732.482,14920.45973,15232.13015,15785.42086,16605.81843,17193.52373,18267.58802,19563.29763,20391.90022,20952.80167,21770.64444,22850.63885,23218.1113,23555.49621,24355.39527,25307.24553,26093.51925
預人口紅利,PRE,2515.656967,2146.02975,2157.322294,2113.652238,2058.616789,2060.779731,2124.973367,2200.743725,2327.466166,2386.672164,2389.472112,2433.128688,2487.845181,2381.088481,2630.836011,2724.119744,2838.629906,2932.040696,3041.489303,3105.160791,3208.646053,3271.456528,3359.987894,3464.216144,3520.714014,3530.309422,3541.988532
波多黎各,PRI,22227.18449,22579.09146,23457.71537,24341.35256,25125.79631,26027.22543,26332.3433,27361.9218,28709.73912,30105.98484,31005.17579,32892.16603,33150.83801,33147.79345,36040.41124,35375.29983,35024.71998,34820.77187,34379.73772,33892.84814,33924.06415,34195.65107,34622.06037,34913.63318,35066.05686,35314.54135,35527.93822
朝鲜民主主义人民共和国,PRK,,,,,,,,,,,,,,,,,,,,,,,,,,,
葡萄牙,PRT,20166.92799,21096.42846,21342.85656,20881.20607,21026.02091,21850.74,22529.92,23422.33637,24420.94811,25227.38858,25999.49069,26318.47816,26375.96451,26031.64944,26439.93318,26593.28555,26957.63637,27575.23676,27590.37495,26743.19799,27238.46067,26780.21491,25805.84983,25654.61445,26023.69785,26607.83297,27205.9178
巴拉圭,PRY,7951.194503,8020.244352,7955.140512,8147.192083,8378.77696,8744.348936,8681.659899,8850.731352,8667.123365,8371.682061,8014.839366,7795.218059,7649.258949,7838.410743,8019.466486,8060.888461,8323.008908,8651.651599,9078.627822,8935.926257,9800.512184,10080.7389,9892.169919,10581.32887,10948.62026,11138.77735,11470.27519
约旦河西岸和加沙,PSE,,,,,2723.375765,2789.676154,2861.674161,3391.047169,4163.552776,4787.298389,4202.922588,3832.445341,3682.804267,3934.345286,4164.754452,4503.798062,4188.939792,4012.739788,3612.142089,4179.070003,4172.745689,4356.341825,4841.813486,4498.302206,4319.528283,4713.499587,4738.015426
太平洋岛国,PSS,4109.045952,4020.726716,4168.57123,4209.960834,4337.360783,4424.221862,4511.998822,4383.360131,4406.204285,4604.631196,4503.375719,4518.602091,4575.695229,4613.140218,4758.625215,4795.264116,4844.079269,4822.59324,4841.291428,4703.026938,4777.534392,4904.728219,4925.612563,5015.165775,5165.95814,5276.180978,5308.045882
人口紅利之後,PST,28477.52163,28606.54058,28914.9119,28990.28779,29639.74292,30260.97405,30953.65424,31826.36727,32510.75846,33467.23538,34644.05596,35028.22249,35438.83083,35988.00622,36962.94063,37775.67045,38687.38684,39458.71317,39312.86968,37707.17681,38644.12511,39175.26719,39442.74593,39793.06009,40362.96568,41023.51698,41537.84928
法属波利尼西亚,PYF,,,,,,,,,,,,,,,,,,,,,,,,,,,
卡塔尔,QAT,,,,,,,,,,,108323.9039,108055.0061,110654.4971,107615.8955,116418.2265,109802.3586,118585.1575,118831.6554,119723.1007,117064.8597,125140.8383,129349.9164,125302.08,122636.9216,120860.0676,119872.582,118222.4269
罗马尼亚,ROU,11367.72043,9985.582809,9192.803471,9346.058408,9727.671798,10443.16084,10878.58998,10384.51491,10188.83147,10163.86309,10420.77715,11158.12981,11953.42385,12705.0714,13845.70298,14512.67797,15774.93031,17108.55725,18832.92997,17868.07455,17469.14793,17907.64749,18361.17681,19077.18911,19801.91454,20665.59804,21782.09276
俄罗斯联邦,RUS,20639.00054,19553.5856,16704.93383,15274.22059,13370.85335,12813.39668,12370.09599,12564.03096,11917.84646,12719.89289,14050.85134,14829.08298,15604.14949,16818.74263,18098.36708,19325.93574,20970.1899,22798.97083,24005.99668,22121.85249,23107.78522,24310.04397,25156.42094,25551.08997,25284.5862,24516.54995,24416.62388
卢旺达,RWA,874.3872379,874.6480711,974.3615292,952.4782213,497.1407992,680.9879216,744.2946489,794.4730129,799.0155005,774.5519529,794.1586321,830.1262822,916.8733357,921.5059351,974.6319151,1045.48614,1115.305431,1170.364422,1266.11471,1309.369979,1368.127745,1436.868937,1524.071679,1556.059539,1633.340915,1734.731001,1794.068468
南亚,SAS,1968.511603,1963.707866,2032.856334,2076.433375,2156.159382,2258.985698,2365.736259,2406.189449,2491.318425,2633.565639,2690.288647,2754.926934,2806.411491,2956.885558,3127.03419,3313.868359,3512.551173,3710.186776,3771.598611,3978.753052,4218.850303,4371.429996,4546.923273,4757.947405,5022.080874,5326.391083,5663.037058
沙特阿拉伯,SAU,42457.11489,47262.89936,47702.40165,45784.8789,44905.85662,43980.90039,44207.12382,43838.09515,44251.47394,41721.7253,43071.44983,41472.85334,39194.77239,42344.41092,44390.95763,45538.49797,45527.2678,45130.13956,46678.55353,44481.47176,45421.22848,48524.63249,49658.6527,49537.58573,49958.44334,50723.71265,50423.01349
苏丹,SDN,1743.446039,1826.269446,1896.330564,1931.633844,1900.037532,1960.649671,2021.000348,2173.928276,2205.504326,2211.321994,2286.658691,2367.773089,2449.978332,2566.534085,2593.432883,2712.890404,2907.360956,3158.477972,3317.85604,3338.228978,3366.096261,3631.663456,4097.068622,4177.335653,4188.334814,4290.372249,4386.352579
塞内加尔,SEN,2314.33305,2302.173311,2261.095716,2223.376235,2160.313128,2215.173052,2202.46607,2216.332991,2291.778372,2379.741692,2396.710386,2444.560693,2398.475524,2493.03838,2570.750651,2644.023117,2637.493758,2693.900782,2727.284627,2707.382577,2724.538227,2684.325938,2738.793404,2732.959172,2828.414056,2921.946885,3016.405291
新加坡,SGP,34344.6723,35613.39816,37008.82397,40247.50299,43266.13893,44921.33766,46380.88442,48568.05099,45901.15086,48311.29412,51706.43482,49851.07927,51478.68511,54560.54451,59027.01263,61973.68522,65386.13546,68432.68555,66046.14739,63697.29143,72115.8395,75113.20453,76285.56992,78896.6127,80903.53465,81741.09694,82621.50318
所罗门群岛,SLB,1883.179766,1940.777996,2126.089821,2148.746691,2280.664714,2399.507769,2370.426849,2271.871042,2249.083571,2177.499211,1816.7348,1627.43621,1540.40435,1598.277089,1634.298,1680.506493,1754.17545,1838.592863,1924.001506,1791.828561,1871.36937,2071.892101,2119.467988,2137.003975,2139.560768,2149.221647,2179.232137
塞拉利昂,SLE,1250.575193,1272.612398,1032.057339,1052.081095,1037.295232,956.2791382,971.3393461,909.3466454,915.3332785,880.2017129,912.7425576,823.2862732,994.9924358,1036.96534,1056.584409,1061.510224,1070.347609,1124.541181,1156.419383,1165.887927,1199.98985,1246.252789,1402.697094,1655.121779,1692.142067,1314.273728,1363.863571
萨尔瓦多,SLV,4544.585408,4550.434209,4803.349749,5014.462798,5182.463704,5363.842434,5349.724326,5463.654999,5559.218119,5634.008824,5656.242809,5668.828932,5725.155632,5784.184608,5807.273634,5936.61904,6166.296376,6253.15152,6358.132981,6198.304499,6300.775388,6511.443727,6663.811622,6789.860003,6890.723224,7019.591799,7164.143515
圣马力诺,SMR,,,,,,,,65352.68573,69499.64805,74921.50739,75678.5028,78890.03875,78148.90154,80118.52703,82713.82835,83600.04794,85726.80002,90727.20951,91087.92413,78444.72812,73862.33744,66053.1105,60282.54381,57750.45877,56610.3271,56426.45003,57245.78322
索马里,SOM,,,,,,,,,,,,,,,,,,,,,,,,,,,
塞尔维亚,SRB,,,,,,7393.079189,7579.96473,8147.34571,8377.074217,7386.233734,7984.819839,8397.906571,9003.77669,9421.352205,10297.65541,10900.89001,11480.56115,12206.01398,12915.93911,12563.76127,12688.09822,12967.89199,12898.67841,13294.93298,13112.88201,13277.77283,13720.8627
撒哈拉以南非洲地区（不包括高收入）,SSA,2618.455763,2559.076541,2485.312319,2400.683518,2359.858158,2373.677761,2431.97081,2454.227005,2450.243584,2440.014675,2459.467936,2502.726601,2594.605992,2637.864364,2740.176664,2834.878247,2931.355937,3043.575167,3125.832328,3148.093037,3242.670997,3312.509889,3352.15139,3437.647065,3510.891164,3525.330653,3481.042105
南苏丹,SSD,,,,,,,,,,,,,,,,,,,,,,3373.961389,1550.269284,1940.428506,1935.8794,1875.380066,1569.888346
撒哈拉以南非洲地区,SSF,2620.025956,2560.65949,2486.996686,2402.449498,2361.557144,2375.308173,2433.639004,2456.077543,2452.218565,2441.975106,2461.405157,2504.557077,2596.392824,2639.480492,2741.684676,2836.494107,2933.088898,3045.457064,3127.600096,3149.785955,3244.416472,3314.374984,3353.985853,3439.544356,3512.823102,3527.311246,3483.071426
小国,SST,,,,,,,,,,,12652.44968,12947.73834,13325.99921,13746.3917,14684.02216,15227.81163,16515.40705,17568.1171,18338.11271,18180.18736,19136.59712,20056.16745,20362.44173,20552.93206,20693.16461,20825.04977,20786.17339
圣多美和普林西比,STP,,,,,,,,,,,,2017.580236,2018.961338,2101.167062,2130.049512,2227.489143,2374.126409,2394.663767,2531.528129,2533.747923,2641.513948,2695.629542,2718.163543,2785.734046,2902.693372,2947.510971,3003.768446
苏里南,SUR,10358.01745,10439.28544,10293.9391,9441.747156,9606.441487,9461.670697,9422.255269,9830.057975,9934.009667,9680.771903,9771.353036,10067.72893,10235.98266,10763.02413,11552.54558,11943.78512,12502.19297,13000.51808,13396.89236,13656.09208,14211.46204,14887.81423,15132.12801,15419.18041,15306.5667,14643.33712,13701.19609
斯洛伐克共和国,SVK,,,11632.74526,11808.75927,12492.23211,13183.57921,14044.65265,14869.33937,15445.1404,15397.74523,15605.19611,16152.27108,16888.94319,17815.82984,18756.55395,20020.83759,21712.17836,24049.98337,25382.1684,23973.84139,25159.07755,25835.00476,26218.4716,26580.71785,27285.28467,28397.41072,29247.21576
斯洛文尼亚,SVN,,,,,,18431.04519,19091.06757,20094.45711,20800.00597,21881.43619,22723.32704,23356.70552,24222.70577,24896.11909,25962.90851,26955.47591,28389.3382,30190.72365,31137.77637,28451.54552,28678.37263,28804.70152,27976.91631,27622.68555,28417.65644,29037.74168,29930.03704
瑞典,SWE,30933.28603,30371.06887,29843.63567,29057.9099,30031.48595,31076.55654,31498.08735,32393.12965,33743.58278,35244.7427,36854.4557,37330.28658,37980.55437,38742.24604,40257.47233,41226.84665,42917.52924,44050.97389,43465.65468,40862.51215,42988.80521,43808.50116,43355.80776,43522.35122,44213.87797,45698.49506,46339.12442
斯威士兰,SWZ,5378.167768,5322.987151,5370.93354,5429.939265,5455.504073,5605.569907,5696.594636,5743.298014,5766.418926,5825.185825,5839.267051,5837.835663,6048.42325,6245.77658,6426.839172,6745.717803,7056.509128,7253.489219,7183.959074,7161.806823,7296.511119,7323.997665,7528.824769,7865.438371,7870.970748,7758.495563,7864.88702
圣马丁(荷属),SXM,,,,,,,,,,,,,,,,,,,,32875.27578,34108.59674,36340.24464,35563.84882,34092.65219,33640.79577,32820.08782,32017.76664
塞舌尔,SYC,14216.5299,14415.67098,15377.31306,15993.4304,15448.33633,15097.194,15608.90136,17272.09496,18360.92166,18340.82816,18453.10977,18018.24135,17687.64112,16835.77295,16416.56087,17812.27995,19086.45369,20968.21668,20064.3024,19764.80709,20365.11893,22556.58257,22618.01239,23540.38038,24221.14426,24856.5599,25630.71009
阿拉伯叙利亚共和国,SYR,,,,,,,,,,,,,,,,,,,,,,,,,,,
特克斯科斯群岛,TCA,,,,,,,,,,,,,,,,,,,,,,,,,,,
乍得,TCD,1110.43798,1167.350171,1221.2375,996.9555484,1062.908208,1040.916137,1028.642308,1050.229306,1084.729434,1039.46558,993.1829822,1067.947758,1115.037497,1231.115101,1584.67315,1793.406936,1743.617851,1741.487056,1736.919173,1752.119931,1925.195118,1863.845605,1962.87773,2007.077319,2076.650008,2067.101322,1878.378483
东亚与太平洋地区 (IBRD与IDA),TEA,2250.784134,2387.988757,2596.970021,2830.095578,3080.667708,3333.296312,3582.228303,3777.653312,3767.671145,3946.304481,4194.774976,4425.384872,4722.295752,5081.478218,5481.104549,5950.687376,6521.308006,7235.625401,7773.565972,8289.992357,9021.158181,9695.518308,10341.56243,10994.46651,11640.34222,12298.7279,12974.27916
欧洲与中亚地区 (IBRD与IDA),TEC,13374.61991,12568.91722,11258.73804,10608.09617,9577.928161,9469.66606,9490.84878,9757.764998,9651.693615,9906.634958,10662.82388,10996.97089,11557.62602,12307.00698,13260.46787,14122.63295,15231.32919,16389.15454,17092.11419,16158.91956,16852.36238,17780.29595,18276.22036,18800.98982,19098.02283,19103.64835,19310.31133
多哥,TGO,1294.149524,1253.534884,1176.052091,976.0167184,1095.640162,1151.0859,1217.417053,1350.591311,1278.786888,1270.688835,1224.039487,1170.817895,1129.161785,1154.346609,1148.308596,1131.469843,1146.158439,1141.212316,1155.884092,1187.391687,1226.399315,1270.418896,1317.99084,1362.119265,1405.648988,1448.719829,1484.656887
泰国,THA,6650.439738,7134.4191,7633.864242,8189.119232,8763.399358,9381.023733,9802.577197,9421.133109,8598.287025,8889.057995,9189.060781,9417.998254,9914.430354,10547.89822,11134.14135,11525.37739,12024.67183,12607.08111,12757.15784,12605.37312,13486.56241,13535.13327,14448.30501,14771.46675,14857.20293,15252.22825,15705.8066
塔吉克斯坦,TJK,3661.399802,3327.761134,2318.804038,1906.938261,1478.111508,1275.522897,1047.102413,1049.496765,1089.211611,1112.293097,1185.24537,1276.032688,1387.881665,1509.31512,1632.096307,1704.647239,1786.642217,1884.418918,1989.715323,2022.05627,2106.326201,2211.753822,2324.070404,2440.274909,2546.335222,2640.624585,2761.923412
土库曼斯坦,TKM,8316.756977,7713.442194,6372.936516,6289.5988,5069.65859,4600.950576,4818.178022,4202.477205,4441.334655,5113.152372,5333.089242,5506.288635,5465.458385,5588.665852,5808.663395,6495.004256,7124.610846,7815.008519,8844.633509,9248.886549,9942.426956,11212.53851,12235.36862,13236.03965,14332.36577,14992.32314,15648.37311
拉丁美洲与加勒比海地区 (IBRD与IDA),TLA,9854.536169,10045.15686,10151.24386,10368.12227,10672.7443,10599.1421,10815.79253,11210.77229,11305.75169,11140.73313,11380.18632,11282.91857,11147.98874,11208.03504,11733.57955,12084.84708,12576.74291,13105.04916,13447.91209,13006.43329,13627.41338,14084.42944,14320.38499,14562.46004,14583.19997,14507.61031,14362.47344
东帝汶,TLS,,,,,,,,,,,3307.300217,3527.805916,3174.065808,3015.636119,4769.76466,6293.276203,8728.156901,9039.0395,9822.115762,9109.822771,8860.552312,9717.081552,9976.810117,8672.222575,6262.838524,7398.616498,7297.023992
中东与北非地区 (IBRD与IDA),TMN,8082.457157,7747.352243,7927.787393,7973.066432,7918.053723,7969.057262,8272.428843,8388.628437,8784.875519,9004.412643,9257.899547,9308.075616,9458.03323,9536.667053,10113.39928,10385.82062,10775.50545,11231.57831,11433.75624,11518.37677,11905.10784,11617.01721,11691.18563,11682.35686,11734.80349,11659.61107,12308.34811
汤加,TON,3574.195232,3796.296289,3799.366263,3935.289449,4122.04024,4264.232505,4251.701851,4230.479359,4327.156125,4474.119799,4601.738191,4741.90785,4875.696568,4948.320971,4900.630755,4946.881308,4875.434323,4641.842176,4755.610258,4836.417883,4984.19363,5101.456005,5128.53418,4950.709252,5031.629951,5189.842453,5327.2672
南亚 (IBRD与IDA),TSA,1968.511603,1963.707866,2032.856334,2076.433375,2156.159382,2258.985698,2365.736259,2406.189449,2491.318425,2633.565639,2690.288647,2754.926934,2806.411491,2956.885558,3127.03419,3313.868359,3512.551173,3710.186776,3771.598611,3978.753052,4218.850303,4371.429996,4546.923273,4757.947405,5022.080874,5326.391083,5663.037058
撒哈拉以南非洲地区 (IBRD与IDA),TSS,2620.025956,2560.65949,2486.996686,2402.449498,2361.557144,2375.308173,2433.639004,2456.077543,2452.218565,2441.975106,2461.405157,2504.557077,2596.392824,2639.480492,2741.684676,2836.494107,2933.088898,3045.457064,3127.600096,3149.785955,3244.416472,3314.374984,3353.985853,3439.544356,3512.823102,3527.311246,3483.071426
特立尼达和多巴哥,TTO,12255.41389,12502.18455,12220.92965,11976.32954,12344.75533,12871.4601,13752.91809,14760.38732,15936.0419,17184.48678,18323.95826,19021.84964,20443.87864,23283.02293,25007.6684,26429.34529,29777.56704,31047.53484,31951.0206,30403.81003,31260.90705,31012.71642,31254.78874,31405.44628,31181.8212,31524.58863,29540.8743
突尼斯,TUN,5614.938383,5706.033665,6018.766664,6023.379562,6095.682127,6131.297603,6468.616998,6727.4545,6963.760802,7305.146991,7573.929213,7791.955558,7832.080845,8138.211054,8578.441655,8802.943118,9179.489146,9698.423639,10003.29949,10195.57651,10436.3656,10120.67717,10404.22409,10579.12288,10767.02765,10765.88625,10761.51453
土耳其,TUR,11400.17617,11289.90791,11665.21125,12357.17945,11594.01684,12310.19972,13010.25464,13776.05429,13874.07863,13197.74786,13862.05302,12842.35827,13468.48814,14020.93631,15161.60987,16309.67916,17250.77587,17901.47945,17836.8009,16783.44112,17959.25635,19660.88715,20282.02196,21650.75133,22401.87088,23388.4741,23756.4741
图瓦卢,TUV,2353.715762,2425.196423,2477.506569,2566.108775,2819.524183,2666.815396,2500.792413,2744.725059,3160.31176,3097.908226,3043.414457,3063.230227,3262.612943,3111.228556,3029.763194,2876.577955,2906.223804,3058.800344,3272.006838,3096.715258,2986.449856,3181.601723,3031.898968,3143.110114,3159.486065,3419.203468,3492.497412
坦桑尼亚,TZA,1529.996104,1511.03135,1469.446999,1438.142787,1414.490412,1421.554762,1445.201267,1457.304215,1473.422471,1506.211541,1533.573106,1583.285097,1649.266567,1710.000601,1785.498723,1862.575502,1924.555233,1991.757341,2039.622904,2080.18611,2143.284427,2236.415355,2265.180078,2344.70791,2426.120538,2497.079018,2587.433621
乌干达,UGA,769.4524841,785.1074145,785.2856907,823.1969913,848.0949739,916.2448658,968.6436054,987.138325,1004.066031,1051.312041,1049.778625,1067.961203,1122.249626,1154.200711,1190.574441,1222.703216,1308.421644,1370.274595,1439.110548,1485.027085,1515.866412,1602.544811,1608.439799,1610.810913,1637.275081,1665.949905,1689.088485
乌克兰,UKR,10463.95996,9563.882136,8611.474559,7382.299722,5717.528569,5059.822915,4594.432331,4497.390275,4451.547944,4484.733006,4797.380277,5291.85927,5625.264997,6210.755091,7015.822833,7279.259003,7873.883917,8522.496102,8766.194221,7505.677757,7824.498452,8281.867126,8322.173034,8338.91505,8243.473515,7464.939834,7678.053699
中高等收入国家,UMC,6007.128838,5952.003281,5870.232918,5961.387058,6000.321972,6136.94345,6350.819269,6592.193636,6682.445174,6854.225269,7228.81106,7433.437061,7754.052135,8125.65023,8715.972364,9278.643656,9989.920872,10825.88996,11395.19253,11539.70926,12323.62366,13007.52788,13605.59239,14190.98903,14708.69908,15126.17581,15675.66519
乌拉圭,URY,9840.72007,10117.19702,10840.71829,11047.22672,11764.79924,11511.0894,12066.24967,13005.63899,13506.11129,13175.44318,12874.76476,12358.045,11400.22433,11499.40964,12080.45626,12975.75648,13485.55487,14330.29472,15307.85795,15900.82926,17082.40466,17904.74583,18477.37913,19270.5761,19827.56499,19831.4459,20093.63226
美国,USA,37070.94951,36551.78066,37330.00992,37852.57848,38900.95281,39485.65953,40510.43292,41821.5882,43176.35359,44683.17963,45996.99548,45988.49074,46377.6113,47271.28787,48608.90151,49774.07925,50610.98881,51023.56363,50395.82982,48569.4224,49479.25153,49883.11686,50632.44637,51208.89538,52080.79557,53187.57644,53631.76072
乌兹别克斯坦,UZB,3071.022647,2991.446165,2594.852007,2478.209376,2303.672203,2242.059663,2236.976535,2309.349584,2370.19491,2445.609277,2503.657346,2575.992404,2646.445073,2725.692293,2901.895529,3069.115166,3253.221059,3525.435558,3781.528957,4019.435793,4239.702208,4469.997484,4765.860109,5067.360265,5370.865802,5700.236028,6038.928299
圣文森特和格林纳丁斯,VCT,5576.148906,5623.316611,5971.453224,6220.175341,6140.462021,6617.845538,6705.940527,6945.601882,7235.134246,7434.165952,7554.764702,7677.491588,8150.909745,8761.171151,9107.742097,9318.463174,10019.88113,10341.50766,10494.01034,10265.45945,9915.577619,9871.648577,10009.30631,10193.53976,10313.76511,10442.78033,10630.81336
委内瑞拉玻利瓦尔共和国,VEN,14450.68384,15490.07649,16059.97594,15752.5068,15054.65778,15323.49839,14981.62528,15618.83956,15359.52283,14166.46488,14413.06332,14627.4273,13090.59206,11860.73286,13785.21822,14948.12511,16149.48034,17275.95936,17897.09846,17053.93131,16544.97206,16981.33549,17678.8125,17665.24,16745.02198,,
英屬維爾京群島,VGB,,,,,,,,,,,,,,,,,,,,,,,,,,,
美属维京群岛,VIR,,,,,,,,,,,,,,,,,,,,,,,,,,,
越南,VNM,1452.877479,1507.191728,1603.903822,1699.222153,1815.275905,1954.776754,2104.505112,2244.310844,2343.440239,2426.282479,2562.104865,2692.125097,2833.770963,3000.311156,3196.297215,3405.679195,3609.683037,3831.243217,4009.959321,4185.019792,4408.168612,4632.765965,4821.137231,5024.438902,5264.8281,5554.858056,5837.628704
瓦努阿图,VUT,2549.287954,2557.053812,2547.88244,2493.588783,2646.649631,2609.434204,2614.769639,2693.108513,2760.384391,2719.729957,2822.917121,2663.600485,2466.654977,2507.806814,2541.579864,2609.539864,2761.023672,2833.643045,2944.26146,2970.033065,2948.032937,2915.299885,2899.164415,2890.18939,2892.341604,2806.789686,2856.47531
世界,WLD,8967.054303,8945.668067,8964.93387,8991.716216,9118.986925,9280.186098,9500.303994,9738.209939,9844.16234,10055.37626,10394.31766,10504.07636,10662.68761,10927.00063,11359.69904,11746.41956,12213.07048,12702.17255,12899.87075,12692.97928,13197.04726,13567.08533,13851.5545,14155.44037,14479.34045,14795.13829,15115.4806
萨摩亚,WSM,3649.144217,3538.921508,3499.974858,3607.802844,3483.154586,3685.713886,3924.341024,3928.604459,3996.659685,4065.811846,4325.830632,4600.843262,4773.081877,4958.283843,5155.135068,5335.149447,5405.190891,5709.361492,5728.009131,5414.239286,5399.893096,5667.490534,5644.292861,5489.787094,5522.088277,5559.743726,5916.632878
科索沃,XKX,,,,,,,,,,,4626.328749,5870.246004,5825.140206,6169.302639,6326.159608,6703.277617,6949.088484,7395.758295,7530.632067,7720.025857,7911.719168,8221.542817,8393.040652,8591.0787,8704.981996,9161.985206,9458.05945
也门共和国,YEM,3327.102697,3367.630894,3462.462616,3423.342754,3485.50262,3532.144466,3563.557247,3631.247408,3738.356646,3771.922408,3893.822761,3928.649085,3969.069077,4002.937141,4046.569466,4155.375842,4170.09525,4192.211071,4227.580387,4272.811752,4478.74369,3805.237994,3793.412857,3872.789957,3766.806001,3060.449385,2579.552257
南非,ZAF,9699.889972,9381.981621,8966.323876,8865.220682,8944.985186,9031.807829,9242.227927,9317.77515,9213.450753,9290.797182,9539.264585,9658.12667,9878.960173,10037.41859,10364.35827,10783.18439,11261.96289,11741.35761,11989.86404,11676.05019,11887.80504,12118.73823,12215.25238,12339.73468,12389.71491,12377.66085,12286.69651
赞比亚,ZMB,2341.933063,2280.716944,2184.880745,2275.014162,2025.754058,2029.481349,2096.660404,2115.319145,2047.091657,2081.720118,2102.983169,2154.862984,2191.961814,2282.299191,2378.300439,2482.582018,2607.132776,2748.858048,2881.811825,3060.067789,3279.277161,3361.112069,3509.413319,3576.680691,3632.503753,3627.202041,3652.151926
津巴布韦,ZWE,2888.57907,2972.494289,2643.792172,2616.989523,2804.366624,2758.331242,2991.80718,3021.705551,3060.980277,2992.849435,2863.854674,2871.274606,2587.786135,2125.314312,1979.38549,1842.900718,1754.13414,1663.977294,1346.875956,1481.220117,1737.957965,1943.211324,2217.097557,2209.585365,2209.680846,2196.870497,2162.366923
