ISO,Sex,Year,Mean,Underweight,Obesity,Severe,Morbid,,,,,,,,,,,,,,,,,,,,,,,,,,
LTU,Men,1984,25.62203149,0.008486461,0.113267777,0.013846822,0.001757311,,,,,,,,,,,,,,,,,,,,,,,,,,
LTU,Men,1985,25.66034559,0.00816132,0.117867487,0.014881664,0.001925003,,,,,,,,,,,,,,,,,,,,,,,,,,
LTU,Men,1986,25.69400475,0.007861763,0.122405073,0.015949015,0.002103704,,,,,,,,,,,,,,,,,,,,,,,,,,
LTU,Men,1987,25.7238845,0.007583838,0.126914009,0.017054183,0.002295571,,,,,,,,,,,,,,,,,,,,,,,,,,
LTU,Men,1988,25.75046954,0.007326603,0.131386691,0.018196365,0.002501301,,,,,,,,,,,,,,,,,,,,,,,,,,
LTU,Men,1989,25.77489725,0.007086036,0.135837821,0.019378402,0.002721789,,,,,,,,,,,,,,,,,,,,,,,,,,
LTU,Men,1990,25.79856404,0.006857875,0.14030675,0.020603357,0.002958625,,,,,,,,,,,,,,,,,,,,,,,,,,
LTU,Men,1991,25.81943913,0.00664927,0.144570064,0.021818817,0.003201938,,,,,,,,,,,,,,,,,,,,,,,,,,
LTU,Men,1992,25.83958133,0.006458387,0.148666267,0.023031207,0.00345101,,,,,,,,,,,,,,,,,,,,,,,,,,
LTU,Men,1993,25.86087942,0.006282563,0.152620737,0.024233973,0.003704887,,,,,,,,,,,,,,,,,,,,,,,,,,
LTU,Men,1994,25.88478113,0.006117964,0.156472802,0.025435638,0.00396408,,,,,,,,,,,,,,,,,,,,,,,,,,
LTU,Men,1995,25.91173186,0.005961205,0.160245175,0.026641416,0.00423032,,,,,,,,,,,,,,,,,,,,,,,,,,
LTU,Men,1996,25.94347627,0.005810873,0.163986363,0.027862713,0.004506019,,,,,,,,,,,,,,,,,,,,,,,,,,
LTU,Men,1997,25.98097647,0.005665728,0.16771492,0.029101358,0.004792362,,,,,,,,,,,,,,,,,,,,,,,,,,
LTU,Men,1998,26.0251855,0.005524438,0.171451505,0.030365101,0.005092334,,,,,,,,,,,,,,,,,,,,,,,,,,
LTU,Men,1999,26.07590614,0.005385235,0.175209867,0.031662946,0.005408113,,,,,,,,,,,,,,,,,,,,,,,,,,
LTU,Men,2000,26.13244116,0.005247773,0.179032627,0.033005388,0.005742668,,,,,,,,,,,,,,,,,,,,,,,,,,
LTU,Men,2001,26.19489644,0.005111736,0.182939596,0.034399565,0.00609742,,,,,,,,,,,,,,,,,,,,,,,,,,
LTU,Men,2002,26.26236335,0.004975399,0.186934429,0.035845295,0.006473296,,,,,,,,,,,,,,,,,,,,,,,,,,
LTU,Men,2003,26.33411331,0.00483881,0.190993911,0.037345765,0.00687479,,,,,,,,,,,,,,,,,,,,,,,,,,
LTU,Men,2004,26.40783993,0.004703774,0.195123786,0.038897124,0.007299165,,,,,,,,,,,,,,,,,,,,,,,,,,
LTU,Men,2005,26.4822194,0.004571344,0.19931617,0.040499021,0.007745477,,,,,,,,,,,,,,,,,,,,,,,,,,
LTU,Men,2006,26.55687505,0.004439958,0.20361581,0.042167352,0.008219672,,,,,,,,,,,,,,,,,,,,,,,,,,
LTU,Men,2007,26.63069393,0.004309872,0.207993115,0.043896171,0.008720487,,,,,,,,,,,,,,,,,,,,,,,,,,
LTU,Men,2008,26.70171381,0.00418186,0.21245155,0.045691861,0.009252245,,,,,,,,,,,,,,,,,,,,,,,,,,
LTU,Men,2009,26.77006705,0.004057,0.216970014,0.04756324,0.009816477,,,,,,,,,,,,,,,,,,,,,,,,,,
LTU,Men,2010,26.83572741,0.003936929,0.221561838,0.049507437,0.010416644,,,,,,,,,,,,,,,,,,,,,,,,,,
LTU,Men,2011,26.89992044,0.003821305,0.226185165,0.051505221,0.011048127,,,,,,,,,,,,,,,,,,,,,,,,,,
LTU,Men,2012,26.96332654,0.003711509,0.230866567,0.053576457,0.011720954,,,,,,,,,,,,,,,,,,,,,,,,,,
LTU,Men,2013,27.0265167,0.003607783,0.235589532,0.055726723,0.012440865,,,,,,,,,,,,,,,,,,,,,,,,,,
LTU,Men,2014,27.09018652,0.003509561,0.240366108,0.057961765,0.013206834,,,,,,,,,,,,,,,,,,,,,,,,,,
LTU,Men,2015,27.15383776,0.003417579,0.245193162,0.06028602,0.014028149,,,,,,,,,,,,,,,,,,,,,,,,,,
LTU,Men,2016,27.21831369,0.003330171,0.250117113,0.062727089,0.014915507,,,,,,,,,,,,,,,,,,,,,,,,,,
LUX,Men,1975,24.27967345,0.016459198,0.06931708,0.004966527,0.000314193,,,,,,,,,,,,,,,,,,,,,,,,,,
LUX,Men,1976,24.34801677,0.01577933,0.072336832,0.005350615,0.000347222,,,,,,,,,,,,,,,,,,,,,,,,,,
LUX,Men,1977,24.41634468,0.015131727,0.075465175,0.005767973,0.000384905,,,,,,,,,,,,,,,,,,,,,,,,,,
LUX,Men,1978,24.48539299,0.014510828,0.078704061,0.006221702,0.000427829,,,,,,,,,,,,,,,,,,,,,,,,,,
LUX,Men,1979,24.55616382,0.013916692,0.082051132,0.006713102,0.000476562,,,,,,,,,,,,,,,,,,,,,,,,,,
LUX,Men,1980,24.62904281,0.013347748,0.085521122,0.00724353,0.000532079,,,,,,,,,,,,,,,,,,,,,,,,,,
LUX,Men,1981,24.70161682,0.012817125,0.088977115,0.007800638,0.000593184,,,,,,,,,,,,,,,,,,,,,,,,,,
LUX,Men,1982,24.77382902,0.012320224,0.092420817,0.008384213,0.000660366,,,,,,,,,,,,,,,,,,,,,,,,,,
LUX,Men,1983,24.84614817,0.011851882,0.095864163,0.008997349,0.00073393,,,,,,,,,,,,,,,,,,,,,,,,,,
LUX,Men,1984,24.91853564,0.011413551,0.09932274,0.009646921,0.000815058,,,,,,,,,,,,,,,,,,,,,,,,,,
LUX,Men,1985,24.99151278,0.01100043,0.102806561,0.010332413,0.000904594,,,,,,,,,,,,,,,,,,,,,,,,,,
LUX,Men,1986,25.06367972,0.010611836,0.10629513,0.011053527,0.001002541,,,,,,,,,,,,,,,,,,,,,,,,,,
LUX,Men,1987,25.13576185,0.010247453,0.109802111,0.011813283,0.001109906,,,,,,,,,,,,,,,,,,,,,,,,,,
LUX,Men,1988,25.20820674,0.009902589,0.113343663,0.012613638,0.001228121,,,,,,,,,,,,,,,,,,,,,,,,,,
LUX,Men,1989,25.28145958,0.009576281,0.116938776,0.013461336,0.001358646,,,,,,,,,,,,,,,,,,,,,,,,,,
LUX,Men,1990,25.35588034,0.009262792,0.12058702,0.014362218,0.001503641,,,,,,,,,,,,,,,,,,,,,,,,,,
LUX,Men,1991,25.43339461,0.00895145,0.124429237,0.015348358,0.001666784,,,,,,,,,,,,,,,,,,,,,,,,,,
LUX,Men,1992,25.51447001,0.008641416,0.128469961,0.016423904,0.001850241,,,,,,,,,,,,,,,,,,,,,,,,,,
LUX,Men,1993,25.59911954,0.008331586,0.132690949,0.017587791,0.002056103,,,,,,,,,,,,,,,,,,,,,,,,,,
LUX,Men,1994,25.68544347,0.008022719,0.137097009,0.018850046,0.002286029,,,,,,,,,,,,,,,,,,,,,,,,,,
LUX,Men,1995,25.77453067,0.007717077,0.141673464,0.020207141,0.002540773,,,,,,,,,,,,,,,,,,,,,,,,,,
LUX,Men,1996,25.86518021,0.007418657,0.146337351,0.021646106,0.002819109,,,,,,,,,,,,,,,,,,,,,,,,,,
LUX,Men,1997,25.95641883,0.00712727,0.151082276,0.023161259,0.003121905,,,,,,,,,,,,,,,,,,,,,,,,,,
LUX,Men,1998,26.04761791,0.006844284,0.155884634,0.02475078,0.003448775,,,,,,,,,,,,,,,,,,,,,,,,,,
LUX,Men,1999,26.13768784,0.006570727,0.160733397,0.026421468,0.003801778,,,,,,,,,,,,,,,,,,,,,,,,,,
LUX,Men,2000,26.22599759,0.006308295,0.16561515,0.028161428,0.004179603,,,,,,,,,,,,,,,,,,,,,,,,,,
LUX,Men,2001,26.31422492,0.006053707,0.170601979,0.029996509,0.004588794,,,,,,,,,,,,,,,,,,,,,,,,,,
LUX,Men,2002,26.40203851,0.005807594,0.175685904,0.031927313,0.005029173,,,,,,,,,,,,,,,,,,,,,,,,,,
LUX,Men,2003,26.48896476,0.005570016,0.180877001,0.033959759,0.005504808,,,,,,,,,,,,,,,,,,,,,,,,,,
LUX,Men,2004,26.57417606,0.005341172,0.186162776,0.036089807,0.006016627,,,,,,,,,,,,,,,,,,,,,,,,,,
LUX,Men,2005,26.65617582,0.005121465,0.191543075,0.038319948,0.006568239,,,,,,,,,,,,,,,,,,,,,,,,,,
LUX,Men,2006,26.73434986,0.004913621,0.196955508,0.040632725,0.00715363,,,,,,,,,,,,,,,,,,,,,,,,,,
LUX,Men,2007,26.80731877,0.004716388,0.202395084,0.043031566,0.007777899,,,,,,,,,,,,,,,,,,,,,,,,,,
LUX,Men,2008,26.87421614,0.004529647,0.207873916,0.045532975,0.008447214,,,,,,,,,,,,,,,,,,,,,,,,,,
LUX,Men,2009,26.93583866,0.004352341,0.213398405,0.04814052,0.009163054,,,,,,,,,,,,,,,,,,,,,,,,,,
LUX,Men,2010,26.99118262,0.004185411,0.218993665,0.050847526,0.009934062,,,,,,,,,,,,,,,,,,,,,,,,,,
LUX,Men,2011,27.04110241,0.004027465,0.224616115,0.053660258,0.010765251,,,,,,,,,,,,,,,,,,,,,,,,,,
LUX,Men,2012,27.0859871,0.003878524,0.230290087,0.056586408,0.011657624,,,,,,,,,,,,,,,,,,,,,,,,,,
LUX,Men,2013,27.12758295,0.003738396,0.236040022,0.059632674,0.012614758,,,,,,,,,,,,,,,,,,,,,,,,,,
LUX,Men,2014,27.16737369,0.003606964,0.241863351,0.062825974,0.013648537,,,,,,,,,,,,,,,,,,,,,,,,,,
LUX,Men,2015,27.20635551,0.003482167,0.247785975,0.066169489,0.014766169,,,,,,,,,,,,,,,,,,,,,,,,,,
LUX,Men,2016,27.24497208,0.003365869,0.25378227,0.069661181,0.015974621,,,,,,,,,,,,,,,,,,,,,,,,,,
MKD,Men,1975,24.3797896,0.018674259,0.068811899,0.006064063,0.000514769,,,,,,,,,,,,,,,,,,,,,,,,,,
MKD,Men,1976,24.46355276,0.017902718,0.07199207,0.006492999,0.000552628,,,,,,,,,,,,,,,,,,,,,,,,,,
MKD,Men,1977,24.54470206,0.017181636,0.075192068,0.006943784,0.000594246,,,,,,,,,,,,,,,,,,,,,,,,,,
MKD,Men,1978,24.6236991,0.016502042,0.078424843,0.007419984,0.00064082,,,,,,,,,,,,,,,,,,,,,,,,,,
MKD,Men,1979,24.70066664,0.015863993,0.081724944,0.007926578,0.00069278,,,,,,,,,,,,,,,,,,,,,,,,,,
MKD,Men,1980,24.77659928,0.015258724,0.085114261,0.008468214,0.000750443,,,,,,,,,,,,,,,,,,,,,,,,,,
MKD,Men,1981,24.8504785,0.014691289,0.088549879,0.009040363,0.000813945,,,,,,,,,,,,,,,,,,,,,,,,,,
MKD,Men,1982,24.92226512,0.014155247,0.092033516,0.0096447,0.000884722,,,,,,,,,,,,,,,,,,,,,,,,,,
MKD,Men,1983,24.99236193,0.013643125,0.095575908,0.010282244,0.000962042,,,,,,,,,,,,,,,,,,,,,,,,,,
MKD,Men,1984,25.06053247,0.013157866,0.099179761,0.010955259,0.001047335,,,,,,,,,,,,,,,,,,,,,,,,,,
MKD,Men,1985,25.12643682,0.012693985,0.102850825,0.011665844,0.001141371,,,,,,,,,,,,,,,,,,,,,,,,,,
MKD,Men,1986,25.18977526,0.012251004,0.106574657,0.01241704,0.001244225,,,,,,,,,,,,,,,,,,,,,,,,,,
MKD,Men,1987,25.25053681,0.01182823,0.110358147,0.013207019,0.001355608,,,,,,,,,,,,,,,,,,,,,,,,,,
MKD,Men,1988,25.30840981,0.011425755,0.114210045,0.014035932,0.001476882,,,,,,,,,,,,,,,,,,,,,,,,,,
MKD,Men,1989,25.36402489,0.011039953,0.118140989,0.014905223,0.001608755,,,,,,,,,,,,,,,,,,,,,,,,,,
MKD,Men,1990,25.41862223,0.010666627,0.122147428,0.015815249,0.001751476,,,,,,,,,,,,,,,,,,,,,,,,,,
MKD,Men,1991,25.47277926,0.010305499,0.126230563,0.016766565,0.001905073,,,,,,,,,,,,,,,,,,,,,,,,,,
MKD,Men,1992,25.52763411,0.009957168,0.130374491,0.017757218,0.002069579,,,,,,,,,,,,,,,,,,,,,,,,,,
MKD,Men,1993,25.58433637,0.00961704,0.134582583,0.018787131,0.00224469,,,,,,,,,,,,,,,,,,,,,,,,,,
MKD,Men,1994,25.64347369,0.009284765,0.138871168,0.019858451,0.002431634,,,,,,,,,,,,,,,,,,,,,,,,,,
MKD,Men,1995,25.70553069,0.008959998,0.143239309,0.020973556,0.002630982,,,,,,,,,,,,,,,,,,,,,,,,,,
MKD,Men,1996,25.76852274,0.008655212,0.147462176,0.02208166,0.002836641,,,,,,,,,,,,,,,,,,,,,,,,,,
MKD,Men,1997,25.83242364,0.008369372,0.151570471,0.023181544,0.003048761,,,,,,,,,,,,,,,,,,,,,,,,,,
MKD,Men,1998,25.89994467,0.008099905,0.155580841,0.024273833,0.003269291,,,,,,,,,,,,,,,,,,,,,,,,,,
MKD,Men,1999,25.97040893,0.007845244,0.159518989,0.025368542,0.003498924,,,,,,,,,,,,,,,,,,,,,,,,,,
MKD,Men,2000,26.04377508,0.007604186,0.163395719,0.026466418,0.003737405,,,,,,,,,,,,,,,,,,,,,,,,,,
MKD,Men,2001,26.12002714,0.007373232,0.167244871,0.027576824,0.003986879,,,,,,,,,,,,,,,,,,,,,,,,,,
MKD,Men,2002,26.19850143,0.007150792,0.171097033,0.02870008,0.004246701,,,,,,,,,,,,,,,,,,,,,,,,,,
MKD,Men,2003,26.2788403,0.006937004,0.174969149,0.029841289,0.004519501,,,,,,,,,,,,,,,,,,,,,,,,,,
MKD,Men,2004,26.36128564,0.00673199,0.178878305,0.031013121,0.004806758,,,,,,,,,,,,,,,,,,,,,,,,,,
MKD,Men,2005,26.44562968,0.006533304,0.182836574,0.032218079,0.005110831,,,,,,,,,,,,,,,,,,,,,,,,,,
MKD,Men,2006,26.5321089,0.006339886,0.1869218,0.033482394,0.005437757,,,,,,,,,,,,,,,,,,,,,,,,,,
MKD,Men,2007,26.62028991,0.006152021,0.191120763,0.034799898,0.005787412,,,,,,,,,,,,,,,,,,,,,,,,,,
MKD,Men,2008,26.70875072,0.00597033,0.195438147,0.036176476,0.006161996,,,,,,,,,,,,,,,,,,,,,,,,,,
MKD,Men,2009,26.79722778,0.005794373,0.199863282,0.037618269,0.006566826,,,,,,,,,,,,,,,,,,,,,,,,,,
MKD,Men,2010,26.88609795,0.005624097,0.204384789,0.039131117,0.007006358,,,,,,,,,,,,,,,,,,,,,,,,,,
MKD,Men,2011,26.97701038,0.005458415,0.20905054,0.040732303,0.007485702,,,,,,,,,,,,,,,,,,,,,,,,,,
MKD,Men,2012,27.07092936,0.005298202,0.213851321,0.042431453,0.008007509,,,,,,,,,,,,,,,,,,,,,,,,,,
MKD,Men,2013,27.16794588,0.0051428,0.218787289,0.044228335,0.00857489,,,,,,,,,,,,,,,,,,,,,,,,,,
MKD,Men,2014,27.26846828,0.00499322,0.223870063,0.046140855,0.009198437,,,,,,,,,,,,,,,,,,,,,,,,,,
MKD,Men,2015,27.37197913,0.004850971,0.229079678,0.048166266,0.009878193,,,,,,,,,,,,,,,,,,,,,,,,,,
MKD,Men,2016,27.47787553,0.004714522,0.23444959,0.050327692,0.010622707,,,,,,,,,,,,,,,,,,,,,,,,,,
MDG,Men,1975,18.50588508,0.213501203,0.002389934,5.21E-05,8.64E-06,,,,,,,,,,,,,,,,,,,,,,,,,,
MDG,Men,1976,18.61597721,0.211967308,0.002538322,5.69E-05,9.40E-06,,,,,,,,,,,,,,,,,,,,,,,,,,
MDG,Men,1977,18.72591727,0.210393378,0.002699726,6.24E-05,1.03E-05,,,,,,,,,,,,,,,,,,,,,,,,,,
MDG,Men,1978,18.83563905,0.208789367,0.002874706,6.87E-05,1.14E-05,,,,,,,,,,,,,,,,,,,,,,,,,,
MDG,Men,1979,18.94483604,0.207169288,0.003064643,7.60E-05,1.27E-05,,,,,,,,,,,,,,,,,,,,,,,,,,
MDG,Men,1980,19.05415485,0.205530832,0.003270031,8.43E-05,1.42E-05,,,,,,,,,,,,,,,,,,,,,,,,,,
MDG,Men,1981,19.16303019,0.203866053,0.003492595,9.39E-05,1.60E-05,,,,,,,,,,,,,,,,,,,,,,,,,,
MDG,Men,1982,19.27117192,0.202188325,0.003732948,0.000104792,1.81E-05,,,,,,,,,,,,,,,,,,,,,,,,,,
MDG,Men,1983,19.37942538,0.200510904,0.003991884,0.000117272,2.06E-05,,,,,,,,,,,,,,,,,,,,,,,,,,
MDG,Men,1984,19.48703939,0.198823849,0.004271706,0.00013147,2.35E-05,,,,,,,,,,,,,,,,,,,,,,,,,,
MDG,Men,1985,19.59316299,0.19713648,0.004571915,0.000147561,2.69E-05,,,,,,,,,,,,,,,,,,,,,,,,,,
MDG,Men,1986,19.69803698,0.195446206,0.004895588,0.000165936,3.08E-05,,,,,,,,,,,,,,,,,,,,,,,,,,
MDG,Men,1987,19.80178716,0.193738644,0.005244869,0.000186852,3.55E-05,,,,,,,,,,,,,,,,,,,,,,,,,,
MDG,Men,1988,19.9037822,0.192021408,0.00562084,0.000210621,4.08E-05,,,,,,,,,,,,,,,,,,,,,,,,,,
MDG,Men,1989,20.0034265,0.190311337,0.006024296,0.000237602,4.71E-05,,,,,,,,,,,,,,,,,,,,,,,,,,
MDG,Men,1990,20.1006672,0.188592476,0.006454937,0.000268051,5.44E-05,,,,,,,,,,,,,,,,,,,,,,,,,,
MDG,Men,1991,20.19402803,0.186875057,0.006910526,0.000302084,6.28E-05,,,,,,,,,,,,,,,,,,,,,,,,,,
MDG,Men,1992,20.28287079,0.185160203,0.00739029,0.000340101,7.23E-05,,,,,,,,,,,,,,,,,,,,,,,,,,
MDG,Men,1993,20.36677693,0.18344567,0.007896262,0.00038247,8.32E-05,,,,,,,,,,,,,,,,,,,,,,,,,,
MDG,Men,1994,20.44608061,0.181724834,0.008428501,0.000429694,9.57E-05,,,,,,,,,,,,,,,,,,,,,,,,,,
MDG,Men,1995,20.52105099,0.179998425,0.008987021,0.000482142,0.000109935,,,,,,,,,,,,,,,,,,,,,,,,,,
MDG,Men,1996,20.59106574,0.178282643,0.009565693,0.000539717,0.000125966,,,,,,,,,,,,,,,,,,,,,,,,,,
MDG,Men,1997,20.65671881,0.176589355,0.010163821,0.000602871,0.000144024,,,,,,,,,,,,,,,,,,,,,,,,,,
MDG,Men,1998,20.71816162,0.174910219,0.010781689,0.000672028,0.000164231,,,,,,,,,,,,,,,,,,,,,,,,,,
MDG,Men,1999,20.77629846,0.173242625,0.011422359,0.000747499,0.000186838,,,,,,,,,,,,,,,,,,,,,,,,,,
MDG,Men,2000,20.83110452,0.171574417,0.012089588,0.000829798,0.000212116,,,,,,,,,,,,,,,,,,,,,,,,,,
MDG,Men,2001,20.88385302,0.169892034,0.012789249,0.000920237,0.000240427,,,,,,,,,,,,,,,,,,,,,,,,,,
MDG,Men,2002,20.93473185,0.168180566,0.013526211,0.001019623,0.000272176,,,,,,,,,,,,,,,,,,,,,,,,,,
MDG,Men,2003,20.98377772,0.166418409,0.014302836,0.001129355,0.000307988,,,,,,,,,,,,,,,,,,,,,,,,,,
MDG,Men,2004,21.03194804,0.164617659,0.015122951,0.001250061,0.000348157,,,,,,,,,,,,,,,,,,,,,,,,,,
MDG,Men,2005,21.07830373,0.162770205,0.015985678,0.001383087,0.000393026,,,,,,,,,,,,,,,,,,,,,,,,,,
MDG,Men,2006,21.1249911,0.160831103,0.016921313,0.001532455,0.000443896,,,,,,,,,,,,,,,,,,,,,,,,,,
MDG,Men,2007,21.1712458,0.158813376,0.01793238,0.00169989,0.000501544,,,,,,,,,,,,,,,,,,,,,,,,,,
MDG,Men,2008,21.21668178,0.156744337,0.019023816,0.001887991,0.000567258,,,,,,,,,,,,,,,,,,,,,,,,,,
MDG,Men,2009,21.26063159,0.154619925,0.020198308,0.002099239,0.000642295,,,,,,,,,,,,,,,,,,,,,,,,,,
MDG,Men,2010,21.30385524,0.152451129,0.021456575,0.002335777,0.000728092,,,,,,,,,,,,,,,,,,,,,,,,,,
MDG,Men,2011,21.34802679,0.150259757,0.022807405,0.002601833,0.00082609,,,,,,,,,,,,,,,,,,,,,,,,,,
MDG,Men,2012,21.39319675,0.148021909,0.024258239,0.002901364,0.000938341,,,,,,,,,,,,,,,,,,,,,,,,,,
MDG,Men,2013,21.43885222,0.14578062,0.025811756,0.00323813,0.001067148,,,,,,,,,,,,,,,,,,,,,,,,,,
MDG,Men,2014,21.48526885,0.143534545,0.027473579,0.00361749,0.001215156,,,,,,,,,,,,,,,,,,,,,,,,,,
MDG,Men,2015,21.531647,0.141294056,0.029252432,0.004044448,0.001385599,,,,,,,,,,,,,,,,,,,,,,,,,,
MDG,Men,2016,21.57781202,0.139083599,0.031147628,0.00452294,0.001580554,,,,,,,,,,,,,,,,,,,,,,,,,,
MWI,Men,1975,18.90139991,0.191262884,0.002092526,3.66E-05,4.97E-06,,,,,,,,,,,,,,,,,,,,,,,,,,
MWI,Men,1976,19.01950317,0.189750751,0.002216626,3.98E-05,5.33E-06,,,,,,,,,,,,,,,,,,,,,,,,,,
MWI,Men,1977,19.13708212,0.188225299,0.002351341,4.35E-05,5.77E-06,,,,,,,,,,,,,,,,,,,,,,,,,,
MWI,Men,1978,19.25395057,0.186685439,0.002497008,4.76E-05,6.29E-06,,,,,,,,,,,,,,,,,,,,,,,,,,
MWI,Men,1979,19.37057803,0.1851325,0.002654288,5.24E-05,6.92E-06,,,,,,,,,,,,,,,,,,,,,,,,,,
MWI,Men,1980,19.48716075,0.1835797,0.002824019,5.78E-05,7.66E-06,,,,,,,,,,,,,,,,,,,,,,,,,,
MWI,Men,1981,19.60293598,0.182036575,0.003005986,6.39E-05,8.53E-06,,,,,,,,,,,,,,,,,,,,,,,,,,
MWI,Men,1982,19.71777292,0.180493866,0.003201128,7.09E-05,9.56E-06,,,,,,,,,,,,,,,,,,,,,,,,,,
MWI,Men,1983,19.83203119,0.178966044,0.003409452,7.87E-05,1.08E-05,,,,,,,,,,,,,,,,,,,,,,,,,,
MWI,Men,1984,19.94551194,0.177432489,0.003632088,8.75E-05,1.21E-05,,,,,,,,,,,,,,,,,,,,,,,,,,
MWI,Men,1985,20.05751678,0.175892861,0.00386892,9.74E-05,1.38E-05,,,,,,,,,,,,,,,,,,,,,,,,,,
MWI,Men,1986,20.16858261,0.17434713,0.00412279,0.000108645,1.56E-05,,,,,,,,,,,,,,,,,,,,,,,,,,
MWI,Men,1987,20.27896278,0.172800666,0.004394655,0.00012132,1.78E-05,,,,,,,,,,,,,,,,,,,,,,,,,,
MWI,Men,1988,20.3881477,0.171253982,0.004685101,0.000135564,2.04E-05,,,,,,,,,,,,,,,,,,,,,,,,,,
MWI,Men,1989,20.49613337,0.169720087,0.004995497,0.000151639,2.33E-05,,,,,,,,,,,,,,,,,,,,,,,,,,
MWI,Men,1990,20.60246976,0.168194605,0.005325939,0.000169673,2.67E-05,,,,,,,,,,,,,,,,,,,,,,,,,,
MWI,Men,1991,20.70721114,0.166667785,0.00567981,0.000189959,3.06E-05,,,,,,,,,,,,,,,,,,,,,,,,,,
MWI,Men,1992,20.80988026,0.165119147,0.006055547,0.00021278,3.51E-05,,,,,,,,,,,,,,,,,,,,,,,,,,
MWI,Men,1993,20.90935545,0.163541104,0.006455404,0.000238255,4.03E-05,,,,,,,,,,,,,,,,,,,,,,,,,,
MWI,Men,1994,21.00607319,0.161947342,0.006879686,0.000266805,4.62E-05,,,,,,,,,,,,,,,,,,,,,,,,,,
MWI,Men,1995,21.10003134,0.160328259,0.007327875,0.000298749,5.31E-05,,,,,,,,,,,,,,,,,,,,,,,,,,
MWI,Men,1996,21.19133228,0.158704639,0.007799267,0.000334107,6.09E-05,,,,,,,,,,,,,,,,,,,,,,,,,,
MWI,Men,1997,21.28049109,0.157082587,0.008293413,0.000373058,6.97E-05,,,,,,,,,,,,,,,,,,,,,,,,,,
MWI,Men,1998,21.36766277,0.155468839,0.008809926,0.00041601,7.98E-05,,,,,,,,,,,,,,,,,,,,,,,,,,
MWI,Men,1999,21.45272941,0.153837833,0.009351599,0.000463328,9.11E-05,,,,,,,,,,,,,,,,,,,,,,,,,,
MWI,Men,2000,21.53583343,0.15218124,0.00991899,0.000515149,0.000103851,,,,,,,,,,,,,,,,,,,,,,,,,,
MWI,Men,2001,21.61632891,0.150532953,0.010503434,0.000571433,0.000118066,,,,,,,,,,,,,,,,,,,,,,,,,,
MWI,Men,2002,21.6947894,0.148892725,0.011108281,0.000632591,0.000133975,,,,,,,,,,,,,,,,,,,,,,,,,,
MWI,Men,2003,21.77107304,0.147239936,0.011732725,0.000698846,0.000151656,,,,,,,,,,,,,,,,,,,,,,,,,,
MWI,Men,2004,21.84559846,0.145575558,0.012379975,0.00077067,0.000171307,,,,,,,,,,,,,,,,,,,,,,,,,,
MWI,Men,2005,21.91738314,0.1439175,0.013050456,0.000848912,0.000193246,,,,,,,,,,,,,,,,,,,,,,,,,,
MWI,Men,2006,21.98697492,0.142270167,0.013746596,0.000933966,0.000217769,,,,,,,,,,,,,,,,,,,,,,,,,,
MWI,Men,2007,22.05385567,0.140618719,0.014469134,0.001026862,0.000245183,,,,,,,,,,,,,,,,,,,,,,,,,,
MWI,Men,2008,22.11760038,0.138983468,0.015224134,0.001128714,0.000275868,,,,,,,,,,,,,,,,,,,,,,,,,,
MWI,Men,2009,22.17801342,0.137353424,0.016015481,0.00124079,0.000310482,,,,,,,,,,,,,,,,,,,,,,,,,,
MWI,Men,2010,22.23636434,0.135725333,0.016847498,0.001364423,0.000349657,,,,,,,,,,,,,,,,,,,,,,,,,,
MWI,Men,2011,22.29488663,0.134103291,0.017731686,0.00150205,0.000394198,,,,,,,,,,,,,,,,,,,,,,,,,,
MWI,Men,2012,22.35420073,0.132472054,0.018670898,0.001656055,0.000445398,,,,,,,,,,,,,,,,,,,,,,,,,,
MWI,Men,2013,22.4142858,0.130852545,0.019668728,0.001828672,0.000504347,,,,,,,,,,,,,,,,,,,,,,,,,,
MWI,Men,2014,22.47520458,0.129241158,0.020733176,0.002022961,0.000572675,,,,,,,,,,,,,,,,,,,,,,,,,,
MWI,Men,2015,22.53632451,0.127641902,0.021870295,0.002241754,0.000651829,,,,,,,,,,,,,,,,,,,,,,,,,,
MWI,Men,2016,22.59813348,0.1260556,0.023087422,0.002488234,0.000743515,,,,,,,,,,,,,,,,,,,,,,,,,,
MYS,Men,1975,20.84961118,0.18545695,0.007096276,0.000264288,3.53E-05,,,,,,,,,,,,,,,,,,,,,,,,,,
MYS,Men,1976,20.95990885,0.182910417,0.007664677,0.000296625,3.88E-05,,,,,,,,,,,,,,,,,,,,,,,,,,
MYS,Men,1977,21.07063823,0.180334679,0.008286917,0.000334137,4.31E-05,,,,,,,,,,,,,,,,,,,,,,,,,,
MYS,Men,1978,21.18104889,0.177706095,0.008965584,0.000377631,4.83E-05,,,,,,,,,,,,,,,,,,,,,,,,,,
MYS,Men,1979,21.29103153,0.175047448,0.009702815,0.000427872,5.45E-05,,,,,,,,,,,,,,,,,,,,,,,,,,
MYS,Men,1980,21.40079561,0.172371367,0.010502088,0.000485772,6.18E-05,,,,,,,,,,,,,,,,,,,,,,,,,,
MYS,Men,1981,21.50976443,0.169705982,0.011362178,0.000552159,7.05E-05,,,,,,,,,,,,,,,,,,,,,,,,,,
MYS,Men,1982,21.61808221,0.167019246,0.012288161,0.000627948,8.08E-05,,,,,,,,,,,,,,,,,,,,,,,,,,
MYS,Men,1983,21.72561424,0.16431958,0.013282581,0.00071433,9.28E-05,,,,,,,,,,,,,,,,,,,,,,,,,,
